admin,biryr,han,sex,teasown,orch,cashcrop
430524,1986,.9625468,.576779,.01,.03,.44
430524,1987,.9715303,.537367,.01,.03,.44
430524,1988,.9448529,.492647,.01,.03,.44
430524,1989,.9609375,.488281,.01,.03,.44
430524,1990,.9565217,.556522,.01,.03,.44
430525,1962,1,.46988,.02,.09,.45
430525,1963,1,.492308,.02,.09,.45
430525,1964,.9876543,.432099,.02,.09,.45
430525,1965,.9944134,.541899,.02,.09,.45
430525,1966,.9940476,.541667,.02,.09,.45
430525,1967,.9939759,.548193,.02,.09,.45
430525,1968,1,.582915,.02,.09,.45
430525,1969,1,.511111,.02,.09,.45
430525,1970,1,.529412,.02,.09,.45
430525,1971,1,.486111,.02,.09,.45
430525,1972,1,.465,.02,.09,.45
430525,1973,.9889503,.530387,.02,.09,.45
430525,1974,.995283,.466981,.02,.09,.45
430525,1975,.9761904,.392857,.02,.09,.45
430525,1976,1,.490196,.02,.09,.45
430525,1977,1,.530769,.02,.09,.45
430525,1978,1,.54717,.02,.09,.45
430525,1979,.9923664,.526718,.02,.09,.45
430525,1980,1,.508621,.02,.09,.45
430525,1981,.9945946,.459459,.02,.09,.45
430525,1982,1,.517241,.02,.09,.45
430525,1983,.9947369,.536842,.02,.09,.45
430525,1984,1,.484848,.02,.09,.45
430525,1985,.9942197,.531792,.02,.09,.45
430525,1986,.9942529,.551724,.02,.09,.45
430525,1987,.9902439,.531707,.02,.09,.45
430525,1988,.9937107,.553459,.02,.09,.45
430525,1989,1,.522727,.02,.09,.45
430525,1990,1,.632911,.02,.09,.45
430526,1962,.9542484,.522876,0,0,0
430526,1963,.9366197,.471831,0,0,0
430526,1964,.9663866,.504202,0,0,0
430526,1965,.9708029,.481752,0,0,0
430526,1966,.9496403,.57554,0,0,0
430526,1967,.9591837,.557823,0,0,0
430526,1968,.9888889,.433333,0,0,0
430526,1969,.968,.504,0,0,0
430526,1970,.9552239,.492537,0,0,0
430526,1971,.9895833,.552083,0,0,0
430526,1972,.9811321,.424528,0,0,0
430526,1973,.948718,.495726,0,0,0
430526,1974,.9856115,.52518,0,0,0
430526,1975,.9555556,.6,0,0,0
430526,1976,.9111111,.555556,0,0,0
430526,1977,1,.542857,0,0,0
430526,1978,.9873418,.56962,0,0,0
430526,1979,.9741379,.491379,0,0,0
430526,1980,.9480519,.415584,0,0,0
430526,1981,.9727273,.509091,0,0,0
430526,1982,.9802632,.453947,0,0,0
430526,1983,.9504132,.471074,0,0,0
430526,1984,.990566,.415094,0,0,0
430526,1985,.980198,.49505,0,0,0
430526,1986,.965812,.564103,0,0,0
430526,1987,.982906,.461538,0,0,0
430526,1988,.9893048,.540107,0,0,0
430526,1989,.95,.6,0,0,0
430526,1990,.9836066,.491803,0,0,0
430527,1962,.3012048,.445783,0,.28,1.03
430527,1963,.25,.475,0,.28,1.03
430527,1964,.2941177,.529412,0,.28,1.03
430527,1965,.3373494,.421687,0,.28,1.03
430527,1966,.3703704,.5,0,.28,1.03
430527,1967,.3370787,.516854,0,.28,1.03
430527,1968,.3287671,.465753,0,.28,1.03
430527,1969,.2926829,.47561,0,.28,1.03
430527,1970,.2647059,.558824,0,.28,1.03
430527,1971,.1666667,.520833,0,.28,1.03
430527,1972,.21875,.578125,0,.28,1.03
430527,1973,.2962963,.537037,0,.28,1.03
430527,1974,.1967213,.606557,0,.28,1.03
430527,1975,.483871,.709677,0,.28,1.03
430527,1976,.5,.333333,0,.28,1.03
430527,1977,.1944444,.416667,0,.28,1.03
430527,1978,.2083333,.416667,0,.28,1.03
430527,1979,.2142857,.357143,0,.28,1.03
430527,1980,.3142857,.457143,0,.28,1.03
430527,1981,.325,.375,0,.28,1.03
430527,1982,.2,.55,0,.28,1.03
430527,1983,.1764706,.485294,0,.28,1.03
430527,1984,.1698113,.509434,0,.28,1.03
430527,1985,.1547619,.428571,0,.28,1.03
430527,1986,.2,.51,0,.28,1.03
430527,1987,.275,.55,0,.28,1.03
430527,1988,.1558442,.480519,0,.28,1.03
430527,1989,.1578947,.536842,0,.28,1.03
430527,1990,.26,.46,0,.28,1.03
430528,1962,1,.42069,0,.14,.53
430528,1963,1,.568182,0,.14,.53
430528,1964,.9921875,.4375,0,.14,.53
430528,1965,1,.479339,0,.14,.53
430528,1966,1,.507937,0,.14,.53
430528,1967,1,.42268,0,.14,.53
430528,1968,1,.45679,0,.14,.53
430528,1969,.992,.496,0,.14,.53
430528,1970,1,.505618,0,.14,.53
430528,1971,1,.45045,0,.14,.53
430528,1972,1,.587719,0,.14,.53
430528,1973,1,.466667,0,.14,.53
430528,1974,1,.561538,0,.14,.53
430528,1975,1,.565217,0,.14,.53
430528,1976,1,.54386,0,.14,.53
430528,1977,1,.495495,0,.14,.53
430528,1978,1,.533981,0,.14,.53
430528,1979,1,.483333,0,.14,.53
430528,1980,1,.481818,0,.14,.53
430528,1981,.9849624,.481203,0,.14,.53
430528,1982,1,.486034,0,.14,.53
430528,1983,1,.551181,0,.14,.53
430528,1984,.9931973,.530612,0,.14,.53
430528,1985,1,.5,0,.14,.53
430528,1986,1,.519481,0,.14,.53
430528,1987,1,.502703,0,.14,.53
430528,1988,1,.537634,0,.14,.53
430528,1989,1,.5,0,.14,.53
430528,1990,.9885057,.471264,0,.14,.53
430529,1962,.3589744,.487179,.03,.02,.4
430529,1963,.508772,.473684,.03,.02,.4
430529,1964,.4444444,.527778,.03,.02,.4
430529,1965,.372549,.490196,.03,.02,.4
430529,1966,.4772727,.477273,.03,.02,.4
430529,1967,.4722222,.583333,.03,.02,.4
430529,1968,.5,.5,.03,.02,.4
430529,1969,.4772727,.5,.03,.02,.4
430529,1970,.5333334,.4,.03,.02,.4
430529,1971,.4571429,.485714,.03,.02,.4
430529,1972,.3409091,.477273,.03,.02,.4
430529,1973,.5121951,.536585,.03,.02,.4
430529,1974,.4814815,.518519,.03,.02,.4
430529,1975,.5217391,.347826,.03,.02,.4
430529,1976,.59375,.5625,.03,.02,.4
430529,1977,.4358974,.512821,.03,.02,.4
430529,1978,.4318182,.454545,.03,.02,.4
430529,1979,.3571429,.47619,.03,.02,.4
430529,1980,.25,.4375,.03,.02,.4
430529,1981,.4107143,.589286,.03,.02,.4
430529,1982,.4179105,.61194,.03,.02,.4
430529,1983,.3928571,.625,.03,.02,.4
430529,1984,.28,.4,.03,.02,.4
430529,1985,.4444444,.533333,.03,.02,.4
430529,1986,.2807018,.438596,.03,.02,.4
430529,1987,.3148148,.407407,.03,.02,.4
430529,1988,.2985075,.41791,.03,.02,.4
430529,1989,.4084507,.535211,.03,.02,.4
430529,1990,.3055556,.5,.03,.02,.4
430603,1962,1,.642857,.17,.02,2.27
430603,1963,1,.4,.17,.02,2.27
430603,1964,1,.28,.17,.02,2.27
430603,1965,1,.52,.17,.02,2.27
430603,1966,1,.576923,.17,.02,2.27
430603,1967,1,.666667,.17,.02,2.27
430603,1968,1,.525,.17,.02,2.27
430603,1969,1,.521739,.17,.02,2.27
430603,1970,1,.5,.17,.02,2.27
430603,1971,1,.703704,.17,.02,2.27
430603,1972,1,.529412,.17,.02,2.27
430603,1973,1,.472222,.17,.02,2.27
430603,1974,1,.416667,.17,.02,2.27
430603,1975,1,.571429,.17,.02,2.27
430603,1976,1,.4,.17,.02,2.27
430603,1977,1,.444444,.17,.02,2.27
430603,1978,1,.6,.17,.02,2.27
430603,1979,1,.454545,.17,.02,2.27
430603,1980,1,.368421,.17,.02,2.27
430603,1981,1,.642857,.17,.02,2.27
430603,1982,1,.666667,.17,.02,2.27
430603,1983,1,.375,.17,.02,2.27
430603,1984,1,.421053,.17,.02,2.27
430603,1985,1,.6,.17,.02,2.27
430603,1986,1,.416667,.17,.02,2.27
430603,1987,1,.527778,.17,.02,2.27
430603,1988,1,.625,.17,.02,2.27
430603,1989,1,.724138,.17,.02,2.27
430603,1990,1,.533333,.17,.02,2.27
430621,1962,1,.569444,.02,.04,.71
430621,1963,1,.520548,.02,.04,.71
430621,1964,1,.541667,.02,.04,.71
430621,1965,1,.43609,.02,.04,.71
430621,1966,1,.530769,.02,.04,.71
430621,1967,1,.53913,.02,.04,.71
430621,1968,1,.553398,.02,.04,.71
430621,1969,1,.413333,.02,.04,.71
430621,1970,1,.5,.02,.04,.71
430621,1971,1,.557692,.02,.04,.71
430621,1972,1,.511628,.02,.04,.71
430621,1973,1,.552632,.02,.04,.71
430621,1974,1,.483871,.02,.04,.71
430621,1975,1,.621951,.02,.04,.71
430621,1976,1,.44,.02,.04,.71
430621,1977,1,.542636,.02,.04,.71
430621,1978,1,.496,.02,.04,.71
430621,1979,1,.466667,.02,.04,.71
430621,1980,1,.564815,.02,.04,.71
430621,1981,1,.440945,.02,.04,.71
430621,1982,1,.532847,.02,.04,.71
430621,1983,1,.570313,.02,.04,.71
430621,1984,1,.585034,.02,.04,.71
430621,1985,1,.464789,.02,.04,.71
430621,1986,1,.548148,.02,.04,.71
430621,1987,1,.559006,.02,.04,.71
430621,1988,1,.548387,.02,.04,.71
430621,1989,1,.532895,.02,.04,.71
430621,1990,1,.5,.02,.04,.71
430622,1962,1,.448276,0,0,0
430622,1963,1,.585366,0,0,0
430622,1964,1,.528571,0,0,0
430622,1965,1,.518519,0,0,0
430622,1966,1,.511628,0,0,0
430622,1967,1,.512195,0,0,0
430622,1968,1,.565574,0,0,0
430622,1969,1,.472727,0,0,0
430622,1970,1,.469388,0,0,0
430622,1971,1,.47,0,0,0
430622,1972,1,.5,0,0,0
430622,1973,1,.512605,0,0,0
430622,1974,1,.586957,0,0,0
430622,1975,1,.62963,0,0,0
430622,1976,1,.322581,0,0,0
430622,1977,1,.544118,0,0,0
430622,1978,1,.560976,0,0,0
430622,1979,1,.378788,0,0,0
430622,1980,1,.453333,0,0,0
430622,1981,1,.635294,0,0,0
430622,1982,1,.527473,0,0,0
430622,1983,1,.494949,0,0,0
430622,1984,1,.576923,0,0,0
430622,1985,1,.630769,0,0,0
430622,1986,1,.519481,0,0,0
430622,1987,1,.597561,0,0,0
430622,1988,1,.493671,0,0,0
430622,1989,1,.418605,0,0,0
430622,1990,1,.586957,0,0,0
430623,1962,1,.5,.01,.05,.84
430623,1963,1,.502959,.01,.05,.84
430623,1964,1,.473054,.01,.05,.84
430623,1965,1,.47619,.01,.05,.84
430623,1966,1,.535545,.01,.05,.84
430623,1967,1,.564286,.01,.05,.84
430623,1968,1,.537445,.01,.05,.84
430623,1969,1,.506024,.01,.05,.84
430623,1970,1,.464789,.01,.05,.84
430623,1971,1,.537688,.01,.05,.84
430623,1972,1,.563452,.01,.05,.84
430623,1973,1,.521739,.01,.05,.84
430623,1974,1,.5,.01,.05,.84
430623,1975,1,.5375,.01,.05,.84
430623,1976,1,.434211,.01,.05,.84
430623,1977,1,.56,.01,.05,.84
430623,1978,1,.54386,.01,.05,.84
430623,1979,1,.489655,.01,.05,.84
430623,1980,1,.446809,.01,.05,.84
430623,1981,1,.486239,.01,.05,.84
430623,1982,1,.470588,.01,.05,.84
430623,1983,1,.394231,.01,.05,.84
430623,1984,1,.553459,.01,.05,.84
430623,1985,1,.532847,.01,.05,.84
430623,1986,1,.578313,.01,.05,.84
430623,1987,1,.577778,.01,.05,.84
430623,1988,1,.551136,.01,.05,.84
430623,1989,1,.502732,.01,.05,.84
430623,1990,1,.52,.01,.05,.84
430624,1962,1,.522727,.01,.01,.7
430624,1963,1,.478261,.01,.01,.7
430624,1964,1,.511278,.01,.01,.7
430624,1965,1,.464,.01,.01,.7
430624,1966,.9926471,.470588,.01,.01,.7
430624,1967,1,.461538,.01,.01,.7
430624,1968,1,.526667,.01,.01,.7
430624,1969,1,.554688,.01,.01,.7
430624,1970,1,.584615,.01,.01,.7
430624,1971,1,.504505,.01,.01,.7
430624,1972,1,.527273,.01,.01,.7
430624,1973,1,.469027,.01,.01,.7
430624,1974,1,.531532,.01,.01,.7
430624,1975,1,.509804,.01,.01,.7
430624,1976,1,.615385,.01,.01,.7
430624,1977,1,.489362,.01,.01,.7
430624,1978,1,.48,.01,.01,.7
430624,1979,1,.450549,.01,.01,.7
430624,1980,1,.566265,.01,.01,.7
430624,1981,1,.526882,.01,.01,.7
430624,1982,1,.531532,.01,.01,.7
430624,1983,1,.489583,.01,.01,.7
430624,1984,1,.504854,.01,.01,.7
430624,1985,1,.431373,.01,.01,.7
430624,1986,1,.615385,.01,.01,.7
430624,1987,1,.492537,.01,.01,.7
430624,1988,1,.503401,.01,.01,.7
430624,1989,1,.483444,.01,.01,.7
430624,1990,1,.541176,.01,.01,.7
430626,1962,1,.555556,.02,.04,.49
430626,1963,1,.604167,.02,.04,.49
430626,1964,1,.565891,.02,.04,.49
430626,1965,1,.574803,.02,.04,.49
430626,1966,1,.551515,.02,.04,.49
430626,1967,1,.538961,.02,.04,.49
430626,1968,1,.60452,.02,.04,.49
430626,1969,1,.509434,.02,.04,.49
430626,1970,1,.45977,.02,.04,.49
430626,1971,1,.583893,.02,.04,.49
430626,1972,1,.477273,.02,.04,.49
430626,1973,1,.513812,.02,.04,.49
430626,1974,1,.515337,.02,.04,.49
430626,1975,1,.560976,.02,.04,.49
430626,1976,1,.5,.02,.04,.49
430626,1977,1,.528455,.02,.04,.49
430626,1978,1,.553571,.02,.04,.49
430626,1979,1,.458333,.02,.04,.49
430626,1980,1,.586538,.02,.04,.49
430626,1981,1,.508333,.02,.04,.49
430626,1982,1,.536364,.02,.04,.49
430626,1983,1,.51,.02,.04,.49
430626,1984,1,.595745,.02,.04,.49
430626,1985,1,.52,.02,.04,.49
430626,1986,1,.585586,.02,.04,.49
430626,1987,1,.489362,.02,.04,.49
430626,1988,1,.529412,.02,.04,.49
430626,1989,1,.540881,.02,.04,.49
430626,1990,1,.514286,.02,.04,.49
430681,1962,1,.533981,.01,.01,.6
430681,1963,1,.488189,.01,.01,.6
430681,1964,1,.469231,.01,.01,.6
430681,1965,1,.40404,.01,.01,.6
430681,1966,1,.484127,.01,.01,.6
430681,1967,1,.466102,.01,.01,.6
430681,1968,1,.527397,.01,.01,.6
430681,1969,1,.511278,.01,.01,.6
430681,1970,1,.573529,.01,.01,.6
430681,1971,1,.504425,.01,.01,.6
430681,1972,1,.511364,.01,.01,.6
430681,1973,1,.429907,.01,.01,.6
430681,1974,1,.634409,.01,.01,.6
430681,1975,1,.577778,.01,.01,.6
430681,1976,1,.411765,.01,.01,.6
430681,1977,1,.564103,.01,.01,.6
430681,1978,1,.506329,.01,.01,.6
430681,1979,1,.534247,.01,.01,.6
430681,1980,1,.482353,.01,.01,.6
430681,1981,1,.521127,.01,.01,.6
430681,1982,1,.589744,.01,.01,.6
430681,1983,1,.47619,.01,.01,.6
430681,1984,1,.568965,.01,.01,.6
430681,1985,1,.605263,.01,.01,.6
430681,1986,1,.42268,.01,.01,.6
430681,1987,1,.569231,.01,.01,.6
430681,1988,1,.462963,.01,.01,.6
430681,1989,1,.486111,.01,.01,.6
430681,1990,1,.545455,.01,.01,.6
430702,1962,.9,.2,0,.33,1.64
430702,1963,1,.555556,0,.33,1.64
430702,1964,1,1,0,.33,1.64
430702,1965,1,.583333,0,.33,1.64
430702,1966,.9166667,.666667,0,.33,1.64
430702,1967,1,.666667,0,.33,1.64
430702,1968,1,.72,0,.33,1.64
430702,1969,.8947368,.631579,0,.33,1.64
430702,1970,1,.5,0,.33,1.64
430702,1971,1,.461538,0,.33,1.64
430702,1972,1,.666667,0,.33,1.64
430702,1973,1,.5,0,.33,1.64
430702,1974,1,.714286,0,.33,1.64
430702,1975,1,.6,0,.33,1.64
430702,1976,1,.333333,0,.33,1.64
430702,1977,1,.75,0,.33,1.64
430702,1978,1,.5,0,.33,1.64
430702,1979,1,0,0,.33,1.64
430702,1980,1,.6,0,.33,1.64
430702,1981,1,0,0,.33,1.64
430702,1982,1,0,0,.33,1.64
430702,1983,1,1,0,.33,1.64
430702,1984,.75,.5,0,.33,1.64
430702,1985,1,.5,0,.33,1.64
430702,1986,1,.727273,0,.33,1.64
430702,1987,.875,.625,0,.33,1.64
430702,1988,1,.4,0,.33,1.64
430702,1989,1,.25,0,.33,1.64
430702,1990,.5,.75,0,.33,1.64
430703,1962,.9768519,.509259,0,.1,.83
430703,1963,.9857651,.519573,0,.1,.83
430703,1964,.9810427,.469194,0,.1,.83
430703,1965,.9848485,.489899,0,.1,.83
430703,1966,.9957265,.482906,0,.1,.83
430703,1967,.9854369,.504854,0,.1,.83
430703,1968,.9877551,.506122,0,.1,.83
430703,1969,.9848485,.449495,0,.1,.83
430703,1970,.9625,.45,0,.1,.83
430703,1971,.9855072,.521739,0,.1,.83
430703,1972,.9831223,.49789,0,.1,.83
430703,1973,.9895288,.570681,0,.1,.83
430703,1974,.989071,.551913,0,.1,.83
430703,1975,.9826087,.504348,0,.1,.83
430703,1976,1,.5,0,.1,.83
430703,1977,.9909091,.481818,0,.1,.83
430703,1978,.9911504,.495575,0,.1,.83
430703,1979,.982906,.512821,0,.1,.83
430703,1980,.9789473,.557895,0,.1,.83
430703,1981,.9674796,.536585,0,.1,.83
430703,1982,.9708029,.547445,0,.1,.83
430703,1983,.952381,.452381,0,.1,.83
430703,1984,1,.441176,0,.1,.83
430703,1985,.9642857,.471429,0,.1,.83
430703,1986,.9943182,.454545,0,.1,.83
430703,1987,.9803922,.47549,0,.1,.83
430703,1988,.9735683,.519824,0,.1,.83
430703,1989,.9731801,.494253,0,.1,.83
430703,1990,.9736842,.565789,0,.1,.83
430721,1962,1,.539063,0,.07,1.09
430721,1963,1,.48062,0,.07,1.09
430721,1964,.9936709,.506329,0,.07,1.09
430721,1965,1,.459459,0,.07,1.09
430721,1966,1,.446541,0,.07,1.09
430721,1967,1,.465517,0,.07,1.09
430721,1968,1,.55414,0,.07,1.09
430721,1969,1,.404959,0,.07,1.09
430721,1970,1,.47619,0,.07,1.09
430721,1971,1,.535433,0,.07,1.09
430721,1972,1,.440678,0,.07,1.09
430721,1973,1,.537736,0,.07,1.09
430721,1974,1,.576,0,.07,1.09
430721,1975,1,.486486,0,.07,1.09
430721,1976,1,.47541,0,.07,1.09
430721,1977,1,.486842,0,.07,1.09
430721,1978,1,.487805,0,.07,1.09
430721,1979,1,.570093,0,.07,1.09
430721,1980,1,.488095,0,.07,1.09
430721,1981,1,.527027,0,.07,1.09
430721,1982,1,.444444,0,.07,1.09
430721,1983,1,.543478,0,.07,1.09
430721,1984,1,.540541,0,.07,1.09
430721,1985,1,.52,0,.07,1.09
430721,1986,1,.570313,0,.07,1.09
430721,1987,1,.54918,0,.07,1.09
430721,1988,1,.496,0,.07,1.09
430721,1989,1,.40458,0,.07,1.09
430721,1990,1,.594595,0,.07,1.09
430722,1962,.9915254,.508475,.15,.06,1.38
430722,1963,.9942529,.454023,.15,.06,1.38
430722,1964,1,.561983,.15,.06,1.38
430722,1965,1,.5,.15,.06,1.38
430722,1966,1,.449438,.15,.06,1.38
430722,1967,.986014,.524476,.15,.06,1.38
430722,1968,.9900498,.497512,.15,.06,1.38
430722,1969,.9937107,.503145,.15,.06,1.38
430722,1970,1,.660714,.15,.06,1.38
430722,1971,.9858156,.475177,.15,.06,1.38
430722,1972,1,.506098,.15,.06,1.38
430722,1973,.9945355,.513661,.15,.06,1.38
430722,1974,.9893048,.470588,.15,.06,1.38
430722,1975,1,.5,.15,.06,1.38
430722,1976,1,.6,.15,.06,1.38
430722,1977,.992126,.574803,.15,.06,1.38
430722,1978,1,.545455,.15,.06,1.38
430722,1979,.9619048,.457143,.15,.06,1.38
430722,1980,1,.506849,.15,.06,1.38
430722,1981,.9895833,.5,.15,.06,1.38
430722,1982,.989899,.464646,.15,.06,1.38
430722,1983,1,.478261,.15,.06,1.38
430722,1984,.9915254,.474576,.15,.06,1.38
430722,1985,1,.566929,.15,.06,1.38
430722,1986,.9802632,.539474,.15,.06,1.38
430722,1987,1,.597633,.15,.06,1.38
430722,1988,1,.469274,.15,.06,1.38
430722,1989,.9876543,.493827,.15,.06,1.38
430722,1990,1,.5,.15,.06,1.38
430723,1962,1,.536585,0,.07,.58
430723,1963,1,.473333,0,.07,.58
430723,1964,1,.586777,0,.07,.58
430723,1965,1,.436975,0,.07,.58
430723,1966,1,.572414,0,.07,.58
430723,1967,1,.536232,0,.07,.58
430723,1968,.9941521,.590643,0,.07,.58
430723,1969,1,.410853,0,.07,.58
430723,1970,1,.431818,0,.07,.58
430723,1971,1,.484472,0,.07,.58
430723,1972,1,.496454,0,.07,.58
430723,1973,1,.503817,0,.07,.58
430723,1974,.9908257,.53211,0,.07,.58
430723,1975,1,.55814,0,.07,.58
430723,1976,.9756098,.658537,0,.07,.58
430723,1977,.9876543,.444444,0,.07,.58
430723,1978,1,.514706,0,.07,.58
430723,1979,1,.415385,0,.07,.58
430723,1980,.9782609,.586957,0,.07,.58
430723,1981,.9772727,.5,0,.07,.58
430723,1982,1,.645833,0,.07,.58
430723,1983,.975,.55,0,.07,.58
430723,1984,1,.442308,0,.07,.58
430723,1985,1,.56,0,.07,.58
430723,1986,1,.430556,0,.07,.58
430723,1987,1,.554348,0,.07,.58
430723,1988,1,.524272,0,.07,.58
430723,1989,1,.490741,0,.07,.58
430723,1990,1,.428571,0,.07,.58
430724,1962,1,.523256,.01,.06,.7
430724,1963,1,.521739,.01,.06,.7
430724,1964,1,.493151,.01,.06,.7
430724,1965,1,.506849,.01,.06,.7
430724,1966,.9875,.4,.01,.06,.7
430724,1967,1,.474359,.01,.06,.7
430724,1968,.9916667,.583333,.01,.06,.7
430724,1969,1,.5,.01,.06,.7
430724,1970,1,.419355,.01,.06,.7
430724,1971,1,.549451,.01,.06,.7
430724,1972,1,.514286,.01,.06,.7
430724,1973,1,.5,.01,.06,.7
430724,1974,1,.506173,.01,.06,.7
430724,1975,1,.473684,.01,.06,.7
430724,1976,1,.590909,.01,.06,.7
430724,1977,1,.461538,.01,.06,.7
430724,1978,1,.442623,.01,.06,.7
430724,1979,1,.560606,.01,.06,.7
430724,1980,.9827586,.465517,.01,.06,.7
430724,1981,1,.571429,.01,.06,.7
430724,1982,1,.446429,.01,.06,.7
430724,1983,1,.608696,.01,.06,.7
430724,1984,1,.580645,.01,.06,.7
430724,1985,1,.416667,.01,.06,.7
430724,1986,.9830508,.508475,.01,.06,.7
430724,1987,1,.545455,.01,.06,.7
430724,1988,1,.604651,.01,.06,.7
430724,1989,1,.533333,.01,.06,.7
430724,1990,1,.526316,.01,.06,.7
430725,1962,1,.5,.08,.19,1
430725,1963,.9965987,.537415,.08,.19,1
430725,1964,1,.51046,.08,.19,1
430725,1965,1,.493274,.08,.19,1
430725,1966,.995984,.51004,.08,.19,1
430725,1967,1,.563218,.08,.19,1
430725,1968,.9954751,.497738,.08,.19,1
430725,1969,1,.532995,.08,.19,1
430725,1970,1,.528302,.08,.19,1
430725,1971,1,.502959,.08,.19,1
430725,1972,1,.518325,.08,.19,1
430725,1973,1,.486772,.08,.19,1
430725,1974,.994012,.461078,.08,.19,1
430725,1975,1,.561644,.08,.19,1
430725,1976,1,.609756,.08,.19,1
430725,1977,1,.549451,.08,.19,1
430725,1978,1,.53,.08,.19,1
430725,1979,1,.478528,.08,.19,1
430725,1980,.9875,.525,.08,.19,1
430725,1981,.9902912,.543689,.08,.19,1
430725,1982,1,.537313,.08,.19,1
430725,1983,1,.509615,.08,.19,1
430725,1984,.9902912,.398058,.08,.19,1
430725,1985,.9939024,.5,.08,.19,1
430725,1986,.986014,.51049,.08,.19,1
430725,1987,1,.529412,.08,.19,1
430725,1988,1,.57037,.08,.19,1
430725,1989,1,.559524,.08,.19,1
430725,1990,1,.553846,.08,.19,1
430726,1962,.5692884,.535581,.09,.35,1.24
430726,1963,.5824916,.481481,.09,.35,1.24
430726,1964,.6431227,.472119,.09,.35,1.24
430726,1965,.6341463,.480836,.09,.35,1.24
430726,1966,.5530547,.514469,.09,.35,1.24
430726,1967,.5931559,.501901,.09,.35,1.24
430726,1968,.5333334,.527273,.09,.35,1.24
430726,1969,.5362319,.514493,.09,.35,1.24
430726,1970,.6165413,.511278,.09,.35,1.24
430726,1971,.5360501,.510972,.09,.35,1.24
430726,1972,.5665399,.509506,.09,.35,1.24
430726,1973,.4982935,.498294,.09,.35,1.24
430726,1974,.4787645,.46332,.09,.35,1.24
430726,1975,.5407407,.511111,.09,.35,1.24
430726,1976,.6052632,.508772,.09,.35,1.24
430726,1977,.5084746,.497175,.09,.35,1.24
430726,1978,.5527951,.521739,.09,.35,1.24
430726,1979,.5339806,.529126,.09,.35,1.24
430726,1980,.5333334,.55,.09,.35,1.24
430726,1981,.509804,.575163,.09,.35,1.24
430726,1982,.5146199,.578947,.09,.35,1.24
430726,1983,.5368421,.578947,.09,.35,1.24
430726,1984,.5254237,.457627,.09,.35,1.24
430726,1985,.4885496,.503817,.09,.35,1.24
430726,1986,.5192308,.532051,.09,.35,1.24
430726,1987,.502463,.492611,.09,.35,1.24
430726,1988,.5572139,.532338,.09,.35,1.24
430726,1989,.5076923,.517949,.09,.35,1.24
430726,1990,.6190476,.511905,.09,.35,1.24
430781,1962,1,.388889,0,.13,.92
430781,1963,1,.44898,0,.13,.92
430781,1964,1,.391304,0,.13,.92
430781,1965,1,.625,0,.13,.92
430781,1966,1,.541667,0,.13,.92
430781,1967,1,.5,0,.13,.92
430781,1968,1,.6,0,.13,.92
430781,1969,1,.533333,0,.13,.92
430781,1970,1,.285714,0,.13,.92
430781,1971,1,.464286,0,.13,.92
430781,1972,1,.592593,0,.13,.92
430781,1973,1,.52381,0,.13,.92
430781,1974,1,.47619,0,.13,.92
430781,1975,1,.4,0,.13,.92
430781,1976,1,.8,0,.13,.92
430781,1977,1,.642857,0,.13,.92
430781,1978,1,.47619,0,.13,.92
430781,1979,1,.6,0,.13,.92
430781,1980,1,.714286,0,.13,.92
430781,1981,1,.5,0,.13,.92
430781,1982,1,.636364,0,.13,.92
430781,1983,1,.642857,0,.13,.92
430781,1984,1,.7,0,.13,.92
430781,1985,1,.5,0,.13,.92
430781,1986,1,.538462,0,.13,.92
430781,1987,1,.352941,0,.13,.92
430781,1988,1,.4375,0,.13,.92
430781,1989,1,.28,0,.13,.92
430781,1990,1,.4,0,.13,.92
430802,1962,.3653846,.423077,0,.11,.75
430802,1963,.4444444,.527778,0,.11,.75
430802,1964,.3589744,.641026,0,.11,.75
430802,1965,.462963,.574074,0,.11,.75
430802,1966,.5384616,.564103,0,.11,.75
430802,1967,.5227273,.522727,0,.11,.75
430802,1968,.3783784,.5,0,.11,.75
430802,1969,.3265306,.44898,0,.11,.75
430802,1970,.3913043,.608696,0,.11,.75
430802,1971,.4210526,.526316,0,.11,.75
430802,1972,.4705882,.45098,0,.11,.75
430802,1973,.3518519,.481481,0,.11,.75
430802,1974,.4230769,.423077,0,.11,.75
430802,1975,.5384616,.615385,0,.11,.75
430802,1976,.3333333,.583333,0,.11,.75
430802,1977,.2592593,.518519,0,.11,.75
430802,1978,.2142857,.464286,0,.11,.75
430802,1979,.2,.4,0,.11,.75
430802,1980,.3333333,.428571,0,.11,.75
430802,1981,.1724138,.37931,0,.11,.75
430802,1982,.1578947,.526316,0,.11,.75
430802,1983,.2692308,.615385,0,.11,.75
